trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1905,False,"{'a': 0.2, 'e': 0.1486808620605061}",20,16,9.04108910070651,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.2, 'e': 0.14853218119844558}",25,4,31.7964954899608,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.2, 'e': 0.14838364901724713}",25,1,-87.85120653919407,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 2}",1
1908,False,"{'a': 0.2, 'e': 0.14823526536822987}",25,13,24.18468556832773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.2, 'e': 0.14808703010286164}",20,5,20.078434519631795,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.2, 'e': 0.1479389430727588}",25,16,16.620689014095902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.2, 'e': 0.14779100412968604}",20,11,14.819247011999265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.2, 'e': 0.14764321312555637}",25,13,17.26768288708812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.2, 'e': 0.14749556991243082}",30,18,20.024408241488608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.2, 'e': 0.1473480743425184}",20,10,-11.143630480259617,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1915,False,"{'a': 0.2, 'e': 0.14720072626817587}",25,11,22.423704395572496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.2, 'e': 0.1470535255419077}",20,6,2.307111286697495,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1917,False,"{'a': 0.2, 'e': 0.1469064720163658}",20,5,29.800250599038833,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.2, 'e': 0.14675956554434944}",20,10,19.35847662789556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.2, 'e': 0.14661280597880508}",20,10,2.2063254189814447,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1920,False,"{'a': 0.2, 'e': 0.14646619317282628}",25,3,-24.598989813828204,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1921,False,"{'a': 0.2, 'e': 0.14631972697965345}",25,13,8.060630269988172,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1922,False,"{'a': 0.2, 'e': 0.1461734072526738}",20,2,0.45180338457043745,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1923,False,"{'a': 0.2, 'e': 0.14602723384542113}",20,6,12.433655010813947,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1924,False,"{'a': 0.2, 'e': 0.14588120661157572}",20,2,21.77164653199674,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.2, 'e': 0.14573532540496414}",20,3,3.8674494283406435,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1926,False,"{'a': 0.2, 'e': 0.14558959007955918}",20,7,17.599240609895645,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.2, 'e': 0.1454440004894796}",30,11,20.95786399032927,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.2, 'e': 0.14529855648899012}",20,14,12.488186673856632,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.2, 'e': 0.14515325793250114}",20,6,-28.581290841675155,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1930,False,"{'a': 0.2, 'e': 0.14500810467456865}",30,15,-1.440713848109079,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1931,False,"{'a': 0.2, 'e': 0.14486309656989407}",30,4,33.468959164932244,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.2, 'e': 0.1447182334733242}",20,0,11.573770567086456,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1933,False,"{'a': 0.2, 'e': 0.14457351523985087}",20,16,7.631099021578233,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.2, 'e': 0.14442894172461102}",25,16,13.351300500437432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.2, 'e': 0.1442845127828864}",20,0,34.91675584192451,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1936,False,"{'a': 0.2, 'e': 0.1441402282701035}",20,7,1.0450817786774063,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1937,False,"{'a': 0.2, 'e': 0.1439960880418334}",25,16,4.615489790464354,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1938,False,"{'a': 0.2, 'e': 0.14385209195379156}",25,17,3.1736165260204157,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1939,False,"{'a': 0.2, 'e': 0.14370823986183776}",30,14,8.880587023355732,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1940,False,"{'a': 0.2, 'e': 0.1435645316219759}",20,14,12.421002737533348,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.2, 'e': 0.14342096709035393}",20,15,3.85654423366985,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.2, 'e': 0.14327754612326357}",30,16,7.029900178446391,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1943,False,"{'a': 0.2, 'e': 0.14313426857714032}",25,20,11.388910215164431,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.2, 'e': 0.14299113430856317}",25,0,4.3751110394437065,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1945,False,"{'a': 0.2, 'e': 0.1428481431742546}",25,2,26.268079540334774,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1946,False,"{'a': 0.2, 'e': 0.14270529503108034}",25,15,15.057075809562287,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.2, 'e': 0.14256258973604927}",25,10,6.011388900022685,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1948,False,"{'a': 0.2, 'e': 0.14242002714631322}",20,16,9.738983891279716,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.2, 'e': 0.1422776071191669}",20,12,12.5455210076506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.2, 'e': 0.14213532951204774}",20,6,26.20061942099547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.2, 'e': 0.1419931941825357}",25,9,-3.5645986084132466,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1952,False,"{'a': 0.2, 'e': 0.14185120098835316}",25,10,-0.48432673178495333,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1953,False,"{'a': 0.2, 'e': 0.1417093497873648}",25,0,37.96506518838812,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1954,False,"{'a': 0.2, 'e': 0.14156764043757744}",35,15,-2.6880257834820265,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1955,False,"{'a': 0.2, 'e': 0.14142607279713987}",20,11,14.013487736816609,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.2, 'e': 0.14128464672434274}",25,9,-10.903290494358547,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1957,False,"{'a': 0.2, 'e': 0.1411433620776184}",20,14,8.552764296265925,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.2, 'e': 0.14100221871554078}",25,19,11.782253541000697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.2, 'e': 0.14086121649682523}",20,0,27.141010263132614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1960,False,"{'a': 0.2, 'e': 0.14072035528032842}",25,3,1.9970312574813627,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1961,False,"{'a': 0.2, 'e': 0.1405796349250481}",20,15,4.166178482177246,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.2, 'e': 0.14043905529012304}",30,7,15.895216405995999,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1963,False,"{'a': 0.2, 'e': 0.14029861623483292}",25,5,17.58986859822681,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1964,False,"{'a': 0.2, 'e': 0.1401583176185981}",25,17,15.920495887867844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.2, 'e': 0.1400181593009795}",30,17,24.636321586439657,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.2, 'e': 0.1398781411416785}",20,6,1.9893141632306195,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1967,False,"{'a': 0.2, 'e': 0.13973826300053682}",35,20,-12.302415707368507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1968,False,"{'a': 0.2, 'e': 0.13959852473753628}",25,11,-26.435743535835236,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1969,False,"{'a': 0.2, 'e': 0.13945892621279873}",25,20,9.470848514405816,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.2, 'e': 0.13931946728658592}",30,22,-70.70263189494072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
1971,False,"{'a': 0.2, 'e': 0.13918014781929933}",25,20,8.953348883578121,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.2, 'e': 0.13904096767148003}",20,2,29.0436783492492,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.2, 'e': 0.13890192670380855}",25,12,21.890594773289422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.2, 'e': 0.13876302477710473}",30,16,28.521641188963486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.2, 'e': 0.13862426175232762}",20,16,6.762369650821029,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.2, 'e': 0.1384856374905753}",25,17,15.115621514420367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.2, 'e': 0.13834715185308472}",30,15,26.974102069268422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.2, 'e': 0.13820880470123162}",20,10,-23.91636567291481,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1979,False,"{'a': 0.2, 'e': 0.1380705958965304}",25,13,19.7118350842559,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.2, 'e': 0.13793252530063388}",20,11,-26.36761227201581,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1981,False,"{'a': 0.2, 'e': 0.13779459277533324}",20,10,18.2989900105127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.2, 'e': 0.1376567981825579}",30,22,2.121137332501979,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1983,False,"{'a': 0.2, 'e': 0.13751914138437535}",30,14,8.423522838029646,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.2, 'e': 0.13738162224299097}",30,20,17.789992116934506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.2, 'e': 0.13724424062074797}",30,15,24.630650443828603,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.2, 'e': 0.13710699638012722}",30,18,-2.148950997200193,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1987,False,"{'a': 0.2, 'e': 0.1369698893837471}",30,21,8.762885244890068,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.2, 'e': 0.13683291949436335}",20,0,21.020134132527822,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1989,False,"{'a': 0.2, 'e': 0.13669608657486898}",30,16,30.68758068138525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.2, 'e': 0.1365593904882941}",20,7,19.553412036962364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.2, 'e': 0.1364228310978058}",25,11,6.599111451863763,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1992,False,"{'a': 0.2, 'e': 0.13628640826670801}",20,0,2.819546942453479,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1993,False,"{'a': 0.2, 'e': 0.1361501218584413}",25,0,36.07173208233235,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1994,False,"{'a': 0.2, 'e': 0.13601397173658286}",20,15,10.343899440492903,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.2, 'e': 0.1358779577648463}",20,15,10.21436010760542,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.2, 'e': 0.13574207980708144}",25,8,24.773155907964348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.2, 'e': 0.13560633772727437}",20,11,13.650732948369543,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.2, 'e': 0.1354707313895471}",20,14,-1.039434760187938,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1999,False,"{'a': 0.2, 'e': 0.13533526065815754}",25,13,11.400865737895606,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2000,False,"{'a': 0.2, 'e': 0.1351999253974994}",35,5,28.266827889568113,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
2001,False,"{'a': 0.2, 'e': 0.13506472547210188}",20,11,-5.179933228114859,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
2002,False,"{'a': 0.2, 'e': 0.1349296607466298}",20,12,17.02843513102898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.2, 'e': 0.13479473108588316}",25,9,28.649526432547912,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.2, 'e': 0.13465993635479728}",20,3,6.738421307201714,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2005,False,"{'a': 0.2, 'e': 0.13452527641844247}",20,16,7.281809494768328,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.2, 'e': 0.13439075114202403}",20,5,17.79024895021041,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.2, 'e': 0.134256360390882}",20,14,12.025313596240116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.2, 'e': 0.13412210403049113}",20,4,22.41787750324242,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.2, 'e': 0.13398798192646064}",20,10,2.5743586285715923,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2010,False,"{'a': 0.2, 'e': 0.13385399394453418}",30,12,-20.944048815210042,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
2011,False,"{'a': 0.2, 'e': 0.13372013995058965}",30,16,11.961628080728286,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2012,False,"{'a': 0.2, 'e': 0.13358641981063907}",30,17,-40.76774031320299,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
2013,False,"{'a': 0.2, 'e': 0.13345283339082842}",25,10,-5.661294030689637,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
2014,False,"{'a': 0.2, 'e': 0.13331938055743758}",25,5,21.513722801437446,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2015,False,"{'a': 0.2, 'e': 0.13318606117688014}",20,7,0.7177208612063062,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2016,False,"{'a': 0.2, 'e': 0.13305287511570327}",25,4,-1.6410890335805173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2017,False,"{'a': 0.2, 'e': 0.13291982224058757}",20,4,28.647314956287797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.2, 'e': 0.13278690241834698}",20,16,7.741042604934449,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.2, 'e': 0.13265411551592862}",20,3,-15.380355066707798,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2020,False,"{'a': 0.2, 'e': 0.13252146140041268}",20,3,2.6874827952861713,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
2021,False,"{'a': 0.2, 'e': 0.13238893993901227}",20,12,16.872165676232004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.2, 'e': 0.13225655099907327}",20,14,-7.751840377253903,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2023,False,"{'a': 0.2, 'e': 0.1321242944480742}",25,0,27.327120876567673,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2024,False,"{'a': 0.2, 'e': 0.13199217015362613}",20,13,15.326054432906638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.2, 'e': 0.1318601779834725}",20,6,23.385872373764162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.2, 'e': 0.13172831780548902}",20,0,16.952394472303745,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2027,False,"{'a': 0.2, 'e': 0.13159658948768352}",25,7,36.427022815193105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.2, 'e': 0.13146499289819583}",30,8,29.26476227349034,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.2, 'e': 0.13133352790529762}",25,15,22.148920792219545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.2, 'e': 0.13120219437739233}",25,13,19.857768411505333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.2, 'e': 0.13107099218301493}",20,0,-17.449084093979852,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
2032,False,"{'a': 0.2, 'e': 0.13093992119083192}",25,13,8.060429033738558,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2033,False,"{'a': 0.2, 'e': 0.13080898126964108}",25,11,12.870270313750908,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2034,False,"{'a': 0.2, 'e': 0.13067817228837145}",25,14,21.368701811659985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.2, 'e': 0.13054749411608307}",20,15,9.388906678955573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.2, 'e': 0.13041694662196698}",20,11,17.76920888748331,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.2, 'e': 0.13028652967534501}",25,12,-19.20673530134591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2038,False,"{'a': 0.2, 'e': 0.13015624314566968}",20,0,-4.770940883203524,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2039,False,"{'a': 0.2, 'e': 0.130026086902524}",20,16,6.110383595284545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.2, 'e': 0.1298960608156215}",35,13,45.391357195970635,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.2, 'e': 0.12976616475480587}",25,0,-8.153055571446767,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2042,False,"{'a': 0.2, 'e': 0.12963639859005108}",25,14,9.93990508901771,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2043,False,"{'a': 0.2, 'e': 0.12950676219146104}",25,15,17.29559683635661,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.2, 'e': 0.1293772554292696}",25,16,3.148086102752705,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2045,False,"{'a': 0.2, 'e': 0.1292478781738403}",20,10,18.15637045163923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.2, 'e': 0.12911863029566648}",30,19,21.33879682367213,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.2, 'e': 0.12898951166537082}",30,22,15.94471751146085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.2, 'e': 0.12886052215370544}",30,14,32.26707397719123,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.2, 'e': 0.12873166163155172}",25,7,28.7984294673423,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.2, 'e': 0.12860292996992018}",20,9,0.9309700811209214,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2051,False,"{'a': 0.2, 'e': 0.12847432703995026}",20,2,29.506240775472854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.2, 'e': 0.12834585271291032}",20,14,-0.4489187273784705,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2053,False,"{'a': 0.2, 'e': 0.12821750686019742}",25,8,27.04081981578351,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.2, 'e': 0.12808928935333722}",20,15,10.148596444592213,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.2, 'e': 0.12796120006398387}",20,11,15.748529623371144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.2, 'e': 0.1278332388639199}",25,11,15.303560763634572,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2057,False,"{'a': 0.2, 'e': 0.12770540562505597}",30,9,31.769055550087472,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.2, 'e': 0.1275777002194309}",20,12,15.695468058412139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.2, 'e': 0.12745012251921148}",25,14,11.110752471183458,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2060,False,"{'a': 0.2, 'e': 0.12732267239669226}",20,0,32.056430699977845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2061,False,"{'a': 0.2, 'e': 0.12719534972429558}",20,6,22.18752935363106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.2, 'e': 0.12706815437457128}",20,4,21.27240086005975,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2063,False,"{'a': 0.2, 'e': 0.1269410862201967}",30,15,30.998023615560726,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.2, 'e': 0.1268141451339765}",30,19,20.508866067368174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.2, 'e': 0.12668733098884255}",20,14,13.017790305368173,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.2, 'e': 0.12656064365785372}",25,12,-3.6939208595084754,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2067,False,"{'a': 0.2, 'e': 0.12643408301419587}",25,7,30.656909918378897,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.2, 'e': 0.12630764893118168}",25,19,10.281415730332503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.2, 'e': 0.1261813412822505}",30,15,8.698291716131845,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2070,False,"{'a': 0.2, 'e': 0.12605515994096825}",30,12,29.728960472367188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.2, 'e': 0.12592910478102728}",20,11,-23.406221068982347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2072,False,"{'a': 0.2, 'e': 0.12580317567624627}",20,6,21.38041101736973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.2, 'e': 0.12567737250057}",25,18,15.055866986721158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.2, 'e': 0.12555169512806943}",25,15,18.129232907994314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.2, 'e': 0.12542614343294137}",20,14,11.625559152405842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.2, 'e': 0.12530071728950842}",35,17,10.431949327051,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2077,False,"{'a': 0.2, 'e': 0.12517541657221892}",35,6,45.71947511809436,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.2, 'e': 0.1250502411556467}",25,14,15.994670937695458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.2, 'e': 0.12492519091449104}",30,18,21.35069546191754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.2, 'e': 0.12480026572357655}",35,15,20.967885839140386,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2081,False,"{'a': 0.2, 'e': 0.12467546545785298}",20,8,6.17950066183845,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2082,False,"{'a': 0.2, 'e': 0.12455078999239512}",25,16,18.477038978876518,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.2, 'e': 0.12442623920240273}",20,11,2.87062882620922,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2084,False,"{'a': 0.2, 'e': 0.12430181296320032}",20,10,19.6276493604344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.2, 'e': 0.12417751115023712}",20,12,18.628651787829252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.2, 'e': 0.12405333363908688}",30,12,35.8789299684039,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.2, 'e': 0.1239292803054478}",30,14,-12.704936507387485,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
